Date,AI_Portfolio,Traditional_Portfolio,SPY,Post_ChatGPT
2020-02-26,0.008113598696726435,-0.007541365229259929,-0.0036781858171154314,0
2020-02-27,-0.055537548700501316,-0.044169171985447876,-0.044911808555241794,0
2020-02-28,0.02578907672965199,-0.016234278120713114,-0.004201650017246372,0
2020-03-02,0.03911648258713859,0.05211796917397996,0.043306875378592125,0
2020-03-03,-0.037898239248155274,-0.02529990162077687,-0.02863235965073485,0
2020-03-04,0.04730565808390604,0.0405836754279586,0.04203284820061404,0
2020-03-05,-0.0378600492311004,-0.028450666388338725,-0.03324177041099785,0
2020-03-06,-0.01634465937745246,-0.0190617486311373,-0.016530994164959956,0
2020-03-09,-0.07684029910977193,-0.06753580296791632,-0.0780945713575889,0
2020-03-10,0.05704309320580658,0.041446776994331226,0.051744730202901046,0
2020-03-11,-0.0422707223406553,-0.04926293144940399,-0.04874826225527573,0
2020-03-12,-0.10813634505399983,-0.08667689867147299,-0.09567716951997285,0
2020-03-13,0.10770973296300534,0.08828100232240477,0.08548587368998106,0
2020-03-16,-0.15135579262442692,-0.07959632692793321,-0.10942336902274663,0
2020-03-17,0.06657312432525202,0.07534456341176494,0.0539919075035058,0
2020-03-18,-0.0622650376863955,-0.04094583897451506,-0.050632868753814675,0
2020-03-19,0.05058004431937838,-0.02452855666572255,0.002125033063413495,0
2020-03-20,-0.02211615765617127,-0.05543348712787353,-0.04309407676341992,0
2020-03-23,0.009573574927712714,-0.03811617534960391,-0.025568256634851072,0
2020-03-24,0.10518442379334736,0.07200752968767161,0.09060321035958774,0
2020-03-25,-0.015083413574073168,0.012403016914142806,0.01497011506682333,0
2020-03-26,0.06553685753677545,0.05049974174698587,0.05838983084477922,0
2020-03-27,-0.03577769052365445,-0.025995122256433023,-0.02978562338161328,0
2020-03-30,0.0467383609328752,0.04451029902181991,0.03247558571873599,0
2020-03-31,-0.011119801159089024,-0.018747983219553194,-0.014905265188005723,0
2020-04-01,-0.05081563171169543,-0.02365155801285329,-0.045004945343616654,0
2020-04-02,0.025916673542433728,0.046139709876496515,0.023075258449489766,0
2020-04-03,-0.026018024864598532,-0.006857301341164875,-0.014454132312409329,0
2020-04-06,0.08744887629429983,0.046973219539056234,0.06716625392954123,0
2020-04-07,-0.003711849941369305,-0.010444819905845096,0.00101948688354625,0
2020-04-08,0.025055427333991614,0.03221805392890966,0.033568671527196337,0
2020-04-09,-0.007417542465264826,0.013274797480346564,0.015217006654085985,0
2020-04-13,0.017399190381389984,-0.010941355272689598,-0.009129929611563115,0
2020-04-14,0.04572542462486958,0.02080258284164112,0.029492919061935075,0
2020-04-15,-0.011902581122375022,-0.018434090142036712,-0.02124794358229809,0
2020-04-16,0.01905870006200283,-0.006338213967049385,0.004823879311163903,0
2020-04-17,0.009682281692495964,0.042433290076260975,0.02701557256208731,0
2020-04-20,-0.013238591694539559,-0.02796290669807855,-0.01761807997025744,0
2020-04-21,-0.049215877007253474,-0.014123466230119563,-0.030363232876705837,0
2020-04-22,0.05125195479049682,0.012770922703256693,0.02219448912502009,0
2020-04-23,0.0003059044745507185,0.003070722501748261,-7.148833479286854e-05,0
2020-04-24,0.01609670033483161,0.004484430228550533,0.013938723812254139,0
2020-04-27,0.004040963218004956,0.008989545963409507,0.014418424084174486,0
2020-04-28,-0.021569035560537426,0.0006274958502738662,-0.004598195672551708,0
2020-04-29,0.03819038106904993,0.008354173313610583,0.026178163767502927,0
2020-04-30,0.0012098200536226529,-0.013265375170104954,-0.009310592048173971,0
2020-05-01,-0.03065416566818045,-0.018915194932825452,-0.026473433021480752,0
2020-05-04,0.022859820013137837,0.0025943302097145384,0.002758003910958262,0
2020-05-05,0.00843692846127612,0.003637063283716454,0.009239710078076557,0
2020-05-06,0.00409249359538912,-0.01631781564082672,-0.006778815970986507,0
2020-05-07,0.011696589657545312,-0.000979136333030169,0.012066672934603062,0
2020-05-08,0.016354347490191528,0.023979800118883676,0.016546358851299736,0
2020-05-11,0.018439922560400612,-0.008027466272164404,0.00020502243667452902,0
2020-05-12,-0.025117852034717947,-0.01401925983996207,-0.019931564236615906,0
2020-05-13,-0.01841025261903641,-0.018312493710190465,-0.01768583607923535,0
2020-05-14,0.01816069332709987,0.0075084341215038335,0.01196731253135952,0
2020-05-15,0.012432452993588305,0.0017903019968746696,0.004597041257571544,0
2020-05-18,0.019579410052551444,0.03336182766306228,0.03045977371387698,0
2020-05-19,0.0032101328969646827,-0.020625745671959978,-0.010271099035055964,0
2020-05-20,0.026588768575849613,0.015888850966211676,0.016987968575390644,0
2020-05-21,-0.01233960601427699,-0.011855517395936136,-0.006903927856307446,0
2020-05-22,0.010852187821991969,-0.002598925248595063,0.0018987220637920466,0
2020-05-26,-0.011168627733454653,0.019393207885195496,0.012320720338054647,0
2020-05-27,-0.0039024757753820896,0.014456390932588012,0.014879008844575159,0
2020-05-28,-0.009778700802397863,0.0016907824099913575,-0.0018449407574735455,0
2020-05-29,0.022272547729105825,-0.0017998682662343317,0.004455853638839491,0
2020-06-01,0.0022653379907157287,0.006315285695346358,0.004041831262654005,0
2020-06-02,0.008060401074310516,0.006272618938990893,0.008280051244680564,0
2020-06-03,0.001057965381596045,0.019830245356997383,0.013308341668557766,0
2020-06-04,-0.00852724814830158,-0.004411352976865309,-0.0026267111640754237,0
2020-06-05,0.019055977678267794,0.028250654420313454,0.02562968788618125,0
2020-06-08,9.053737602352878e-05,0.01109464723864051,0.012087242972733225,0
2020-06-09,0.021143146338608865,-0.012593982243053747,-0.007456856903229281,0
2020-06-10,0.01514068364244886,-0.013891145680216266,-0.005579887278349571,0
2020-06-11,-0.05954574254532835,-0.052612221557482665,-0.057648787994117545,0
2020-06-12,0.014090493945835317,0.0072047491917436686,0.0119756339284669,0
2020-06-15,0.015154911880715752,0.005723927751790185,0.009335695212785211,0
2020-06-16,0.010411601749340063,0.014833274771745267,0.0192474323890377,0
2020-06-17,0.006004321214349684,-0.011972474907781768,-0.004153863306094574,0
2020-06-18,0.0008805399713788428,0.0013444978136770147,0.0003848641135677511,0
2020-06-19,-0.005418277842649662,-0.006070493051667236,-0.00571451875567941,0
2020-06-22,0.020308506358140483,-0.0008300408475326315,0.006414980174401119,0
2020-06-23,-0.0001291703481031877,0.001193660028238952,0.0046037403687930745,0
2020-06-24,-0.02361660751695867,-0.023493006184327148,-0.025508641180233993,0
2020-06-25,0.008415549276142686,0.01047298301850815,0.010720632364048965,0
2020-06-26,-0.03881598956287293,-0.027815804852304487,-0.02375162752172444,0
2020-06-29,0.012247309721321634,0.012479369317275483,0.014697631769145625,0
2020-06-30,0.027860202539849777,0.010225501994567546,0.01280949920699892,0
2020-07-01,0.010431603233367078,-0.004509467601259642,0.0070048863772056436,0
2020-07-02,0.003738639072408475,0.003457554573943237,0.005506808626957405,0
2020-07-06,0.020920927721667686,0.009643831641891013,0.015437495752298913,0
2020-07-07,-0.006497707615484849,0.0028625986075970964,-0.010313994424377637,0
2020-07-08,0.01789754626744015,-0.0010238864835330763,0.007648754158248394,0
2020-07-09,0.021199363779949243,-0.011805188743708875,-0.005693204043450195,0
2020-07-10,-0.003440033868731318,0.02461697490727016,0.01021087374627161,0
2020-07-13,-0.03003945141196072,0.004857850768849777,-0.008659148978243159,0
2020-07-14,0.01340746411226009,0.01645996208334166,0.012959136291345263,0
2020-07-15,-0.0015060970749811904,0.006207388022734998,0.009187155808126457,0
2020-07-16,-0.007133551479463485,-2.351728807929258e-05,-0.0032934072700817607,0
2020-07-17,0.0023185424366492327,-0.002830062741411269,0.002899251674066017,0
2020-07-20,0.02939713146848233,-0.008438191156370622,0.008081450666627132,0
2020-07-21,-0.011271626839432206,0.016968419744914493,0.0021271779700513527,0
2020-07-22,0.01755420299993678,0.0015726669569731122,0.0056922995407371335,0
2020-07-23,-0.030538516866634318,-0.000501420943004427,-0.011931452471229065,0
2020-07-24,0.023166754897469204,-0.003914075559509918,-0.006440644868915046,0
2020-07-27,0.01290555229115777,-0.0005379615592140027,0.007292553501061283,0
2020-07-28,-0.01614004301293241,8.490366119869493e-05,-0.006342508335139163,0
2020-07-29,0.03197659096887995,0.00420307669517835,0.01229864813977577,0
2020-07-30,0.011099816597536357,-0.010115237929621324,-0.0035676154213867273,0
2020-07-31,0.009923394230834937,-0.003918046986707058,0.007902015779748695,0
2020-08-03,0.01675250994882066,-0.001669126053529572,0.006952287561652115,0
2020-08-04,0.017848306547889103,0.0113055429198336,0.0038625564449763505,0
2020-08-05,0.0018963605399616352,0.004827317288279194,0.0062107689781008,0
2020-08-06,0.019657169983757366,-0.0022861122263207467,0.0066847874929871764,0
2020-08-07,-0.008934916549689512,0.0070672236827625246,0.000717851456059071,0
2020-08-10,-0.011776753418668462,0.008435821607420882,0.0029889844733839155,0
2020-08-11,-0.027323986195780692,0.003324330816448451,-0.008254680508749557,0
2020-08-12,0.036645302170316175,0.00829168190483659,0.013942232582687453,0
2020-08-13,-0.0020670537139451293,-0.005997949137622379,-0.0018078173407062303,0
2020-08-14,-0.0013462887021934433,0.0014261710947150823,3.0027849358349457e-05,0
2020-08-17,0.017043839601434536,-0.0022728707956831498,0.0031763800571611434,0
2020-08-18,0.0026438618423323215,-0.0010392273380947319,0.00216047474688974,0
2020-08-19,-0.004585109487987608,-0.008486411679888914,-0.004163761676936217,0
2020-08-20,0.014662258166879494,-0.004456865239143275,0.0031135066557257396,0
2020-08-21,0.007621812188903824,0.001963987025614696,0.003547346647241989,0
2020-08-24,0.005312831292214733,0.013399325490883148,0.010133374356118274,0
2020-08-25,0.018153465653444,-0.005090511598386953,0.0034990581015985622,0
2020-08-26,0.02269410093316245,-0.005466245095311943,0.010025651482927778,0
2020-08-27,-0.00980267724177436,0.012690057675306102,0.002186492437048937,0
2020-08-28,0.016208708411893997,0.016068252277659067,0.006459670024018704,0
2020-08-31,0.010539038240273949,-0.010759838813317565,-0.003622953726941436,0
2020-09-01,0.019232204507566575,0.004665874834763439,0.009418711686628667,0
2020-09-02,0.023433783603373226,0.01397512825221218,0.014463916607687644,0
2020-09-03,-0.06495936218222692,-0.014026238389121815,-0.034414050855548495,0
2020-09-04,-0.013044678489916065,0.0019199477496246915,-0.00816477772804658,0
2020-09-08,-0.04372270327164376,-0.02269384400027959,-0.027322897346355957,0
2020-09-09,0.03380808063332963,0.009056579263433359,0.019747305357264988,0
2020-09-10,-0.022992627773206153,-0.015046384459621162,-0.017363849007606347,0
2020-09-11,-0.009472858368496836,0.007761737356218952,0.0005093256587673789,0
2020-09-14,0.014338784944043151,0.003411918382565845,0.01317121440876523,0
2020-09-15,0.01547335665284059,-0.0051888010844963195,0.005052415292990053,0
2020-09-16,-0.02177051598260858,0.003931358747917964,-0.003968482618479485,0
2020-09-17,-0.011429712914725535,-0.003810683369321166,-0.008795259741507633,0
2020-09-18,-0.017610906246151452,-0.0029868276406749272,-0.01151281455970421,0
2020-09-21,0.005478553333462237,-0.016216778994514625,-0.011129559539026501,0
2020-09-22,0.01764141150609409,-0.0019914994764072915,0.010184625536897363,0
2020-09-23,-0.03275294681744797,-0.017442167054806983,-0.023191203814218797,0
2020-09-24,0.010049185030164757,0.003092350733399122,0.002665120320708203,0
2020-09-25,0.02327230424366855,0.0057670544172427896,0.01616732104151386,0
2020-09-28,0.014901523062112823,0.012042986856586077,0.01660912537978354,0
2020-09-29,0.008193102260842855,-0.008579164844412493,-0.005445791758778684,0
2020-09-30,0.006807187566930921,0.01091401423664573,0.007582117818591083,0
2020-10-01,0.016060621077619186,-0.002925653548987365,0.006419817215353563,0
2020-10-02,-0.03081089364739603,-0.004131132758359764,-0.009494698669517354,0
2020-10-05,0.030121059887412833,0.012773532078229252,0.017733133514303834,0
2020-10-06,-0.01393631478084865,-0.008257641947227981,-0.014215627946852827,0
2020-10-07,0.012141662156345379,0.009023451879589825,0.017406485123980353,0
2020-10-08,0.008165784120301667,0.0180283914133819,0.008862581297571115,0
2020-10-09,0.0016308224263362943,0.0032452089600225422,0.008930094231780927,0
2020-10-12,0.027944417113543635,0.006940170280083054,0.016087975211886762,0
2020-10-13,0.0034074799078464926,-0.009367352620523461,-0.006526365288323177,0
2020-10-14,-0.00888987757690359,-0.00469743682078803,-0.006283398714491795,0
2020-10-15,-0.008662924521976367,0.0029425048400706553,-0.001235936865597087,0
2020-10-16,-0.00155549900550415,-1.7176803508304566e-05,-0.0006041435131215467,0
2020-10-19,-0.018378346995116108,-0.01664046752564628,-0.015203531840082052,0
2020-10-20,0.008035150546694347,0.006506944728735475,0.0040058028552041325,0
2020-10-21,0.002344112048864163,-0.004428544655785904,-0.0018931393496673943,0
2020-10-22,0.0009136948914429029,0.01590214047009858,0.005485302022525618,0
2020-10-23,0.015666520086858943,-0.0007384057411621662,0.0033953169827085627,0
2020-10-26,-0.023490324444112292,-0.015133084234918326,-0.01847999760834662,0
2020-10-27,0.0026380380379962634,-0.004324870455016172,-0.003447441312743771,0
2020-10-28,-0.04719090272404819,-0.03188948204018671,-0.03417862658057513,0
2020-10-29,0.02747324755074158,0.007026000260356491,0.010163348272230754,0
2020-10-30,-0.020635548013230882,-0.002198534585908999,-0.010424847634463164,0
2020-11-02,-0.00028926629962174505,0.01830324404044829,0.011208140361716135,0
2020-11-03,0.019277442610812618,0.0107820827898647,0.01765623018433593,0
2020-11-04,0.0574797887506423,-0.00715750151043959,0.02234880158635688,0
2020-11-05,0.026360196847821798,0.011695821454613379,0.01950321749088424,0
2020-11-06,0.009746067625848398,0.002490182161308474,-0.00022869402178038456,0
2020-11-09,-0.030365884856704772,0.05002163266651657,0.012565723438253906,0
2020-11-10,-0.037983595634982915,0.015223200516910248,-0.0014663105131641485,0
2020-11-11,0.029123979708078302,-0.0010598330011342139,0.007428332423292439,0
2020-11-12,-0.0030253092989040997,-0.008592035659059749,-0.009700681586943927,0
2020-11-13,0.003448255284223878,0.013341160476211292,0.013844496780839544,0
2020-11-16,0.01263533678823936,0.01658242474466774,0.012482463672451649,0
2020-11-17,-0.007628535248634012,-0.005646786810012665,-0.005378547210224238,0
2020-11-18,-0.0075723498781697,-0.01593205549442041,-0.012034640981957057,0
2020-11-19,0.011194260389632818,0.005871006136459671,0.004210074999064339,0
2020-11-20,-0.012232690213376918,-0.008138781074833365,-0.006847540927944484,0
2020-11-23,0.0017271611742323463,0.014173193977166857,0.0059941926828546155,0
2020-11-24,0.011223729395660706,0.020443100011884135,0.016113683055324124,0
2020-11-25,0.0054100485029567325,-0.006553401394212492,-0.0015415656698546387,0
2020-11-27,0.007578245358690931,-0.004328046449196672,0.0027848758311939115,0
2020-11-30,0.010572165602753111,-0.01292620187628781,-0.004427059924000165,0
2020-12-01,0.012365933101457153,0.009295679417254177,0.010937372842788617,0
2020-12-02,0.006239588883462321,0.006916571269702835,0.002103707405411548,0
2020-12-03,-0.01039047050064588,0.0005650569609133756,-0.0002724079063813889,0
2020-12-04,0.009092228433120167,0.01212699918717978,0.00861734844808626,0
2020-12-07,0.007212317586958968,-0.008490097941876404,-0.0020549515734274992,0
2020-12-08,-0.004641876556843801,0.01106452099965797,0.002926169999719841,0
2020-12-09,-0.02315738574927138,-0.00020941102266410402,-0.008968745064055206,0
2020-12-10,-0.0009886000359993579,-4.07699694190596e-05,-0.00032710523177226225,0
2020-12-11,-0.0005103634967835724,0.0011143122537115024,-0.0011724881723313985,0
2020-12-14,0.0109403203585998,-0.014582842808253504,-0.004477150355588155,0
2020-12-15,0.008907625050461202,0.010444731593583148,0.013519030337785232,0
2020-12-16,0.004504433544065915,0.00021428179248115611,0.0015695108007640624,0
2020-12-17,-0.0004988026940993354,0.004795620407979003,0.005592114156752093,0
2020-12-18,0.0014758716079839214,-0.0004791549136575017,-0.003993039310596025,0
2020-12-21,-0.0044175521235843744,-0.003076806980777521,-0.0035756346445148246,0
2020-12-22,-0.0030098288246547624,-0.009038028463421666,-0.0016854239478844013,0
2020-12-23,-0.00995751424713561,0.005569915441461885,0.000898720260910979,0
2020-12-24,0.004060233347003746,0.0023133555199605915,0.0038905116571761322,0
2020-12-28,0.010040786825730175,0.007850431329349853,0.008590754660040112,0
2020-12-29,-0.0045747996096642445,-0.002742496988330234,-0.0019077798644533406,0
2020-12-30,0.001095426916913278,0.003897849297082238,0.0014270172039851925,0
2020-12-31,0.0018800429631020503,0.005018646607555448,0.0050805913338782815,0
2021-01-04,-0.011628631089815286,-0.00652451026009269,-0.013613849883605256,0
2021-01-05,0.008442007340326851,0.00924321691263802,0.006887272239833209,0
2021-01-06,-0.025914533524806233,0.011140228798794024,0.005978531808330079,0
2021-01-07,0.038731948220292356,0.003927298055032706,0.01485745958520357,0
2021-01-08,0.0014862357676346434,0.005336078898527848,0.005697751700782128,0
2021-01-11,-0.003073351510599879,0.0035991630110224584,-0.006740854065642621,0
2021-01-12,-0.011037822340594935,0.005658522332558813,0.0002112210489739752,0
2021-01-13,-0.002600665497554777,0.0005023466139591667,0.0026929324004296706,0
2021-01-14,-0.013652439528408852,0.0049872674837096636,-0.0035019836114901226,0
2021-01-15,-0.008057883959486015,-0.017055330510004296,-0.007292594749075398,0
2021-01-19,0.02442085371571016,0.0016135749436577695,0.007851896965884286,0
2021-01-20,0.023084475215979172,0.0004107533169817601,0.01383869213338329,0
2021-01-21,0.017448140232840987,-0.006838390263150214,0.0009117455576634903,0
2021-01-22,0.002254256888684932,-0.002913819214346488,-0.003539319118099127,0
2021-01-25,0.006527712201975826,0.002254011150265393,0.003943510173552545,0
2021-01-26,0.003693668880595876,0.0044843163118162095,-0.0015607523779919141,0
2021-01-27,-0.03685947662292192,-0.0217578695731237,-0.024440412065680595,0
2021-01-28,0.004962914433336833,0.011408493036878575,0.008600145044543428,0
2021-01-29,-0.01620070822176382,-0.02211979512473289,-0.0200196292492133,0
2021-02-01,0.027004576955081072,0.0017816416033927251,0.01664533750639019,0
2021-02-02,0.015349419490840066,0.00948179100652724,0.014140483852908892,0
2021-02-03,0.008070144075948823,0.007740910190542387,0.0007863135392589538,0
2021-02-04,0.0022977796820033425,0.011074578563507131,0.011365717241394124,0
2021-02-05,0.0015787009020377107,0.012805922688095883,0.0039357706941185455,0
2021-02-08,0.018454686175700247,0.011424594368780886,0.007222014787818365,0
2021-02-09,-0.00040765213203654743,-0.001713980481211667,-0.0006658581565986976,0
2021-02-10,0.00862377366338187,-0.0006113125748665552,-0.00043571703677136586,0
2021-02-11,0.00942877639135157,-0.0030199188268266917,0.0016152172626890948,0
2021-02-12,0.0025052022150319764,0.006056244567720285,0.004939779577176617,0
2021-02-16,0.003474886420042326,0.007899118759947884,-0.0008661295505719702,0
2021-02-17,-0.008539499489230273,0.005709890169433314,0.000229546983554485,0
2021-02-18,-0.006834671087681062,-0.009259743236459561,-0.0042560458006134505,0
2021-02-19,-0.002943630091322554,-0.0033166167138681626,-0.0017660257883896913,0
2021-02-22,-0.026840532586084726,0.007842846908783415,-0.007691588102442082,0
2021-02-23,-0.0021374545692460964,0.00042244048387999705,0.0012143526882704148,0
2021-02-24,0.013565270165420196,0.008124688515474765,0.011019212432640035,0
2021-02-25,-0.04602689532509263,-0.00961211285911473,-0.024095713111024986,0
2021-02-26,0.018834818071097437,-0.023478621100575265,-0.005152656505457154,0
2021-03-01,0.02416822334509794,0.016879781424848916,0.024240225717521602,0
2021-03-02,-0.018986493878636972,-0.0032851278170816602,-0.007803214991220164,0
2021-03-03,-0.031099746167031112,-0.002997785370103423,-0.013245735727112296,0
2021-03-04,-0.0163601426502251,-0.0010425492839253314,-0.012374822273562791,0
2021-03-05,0.018390140048913484,0.02012918310932199,0.018396553737677346,0
2021-03-08,-0.04779339147745761,0.006380808190687722,-0.004978649137984403,0
2021-03-09,0.04675032189464734,-0.006113560409885366,0.014277532483893962,0
2021-03-10,-0.0069307762317141015,0.01795906170114166,0.006224513805906495,0
2021-03-11,0.03542433206449791,-0.004562174538943846,0.010139282178942555,0
2021-03-12,-0.01137357343435541,0.00804753809805242,0.0013466535916482059,0
2021-03-15,0.0175868740546772,-0.00231944591802824,0.005963527364126975,0
2021-03-16,0.012206248848687965,-0.003477522686152886,-0.0012613682748802146,0
2021-03-17,0.004490342959854399,-0.00016524407360522334,0.0034100701232100405,0
2021-03-18,-0.03600618643549469,-0.008738531913078143,-0.014549747057253204,0
2021-03-19,0.015723157609544753,-0.0019237398029374186,-0.0018501032822209051,0
2021-03-22,0.013677902597785748,-0.0014664200738318718,0.007984854288720422,0
2021-03-23,-0.009035546872125544,0.0024699380443555055,-0.007870748867198296,0
2021-03-24,-0.019007514230016027,0.005633901772257366,-0.005083656773305689,0
2021-03-25,-0.004594986970115622,0.005625207719229437,0.0056257389890161935,0
2021-03-26,0.01888160186949724,0.017480521946063976,0.016114970527407735,0
2021-03-29,0.0030294875610539598,0.004689692364192644,-0.0005052450426079602,0
2021-03-30,-0.01321482701855714,-0.006999491170684213,-0.002652824722117142,0
2021-03-31,0.022296610985665488,-0.006916293975543719,0.004053352908494068,0
2021-04-01,0.028127534049618392,0.0024306055690882142,0.01079905220154731,0
2021-04-05,0.02452754124802692,0.007240615916205432,0.014353001993137271,0
2021-04-06,-0.006021765758796445,0.00037679837848075826,-0.0005904372009368775,0
2021-04-07,0.011794787332507883,0.003793447118155787,0.0011571939763801442,0
2021-04-08,0.008465054500505572,-0.002159272923388189,0.004746702056247942,0
2021-04-09,0.0025644507612898604,-0.001708460975729705,0.007270456918223589,0
2021-04-12,-0.0019061230216394127,0.0001762673835405589,0.0003644722025626379,0
2021-04-13,0.01047175186119631,-0.007112421824502076,0.0029635320062646464,0
2021-04-14,-0.016849043054983377,0.002674605205234696,-0.0034150666876234803,0
2021-04-15,0.02831454579349661,0.004364989627290909,0.010742414805460454,0
2021-04-16,-0.00474198056743147,0.003865043827215142,0.00334226431866691,0
2021-04-19,-0.01663443699883301,-0.0016242108479164001,-0.004912711201711328,0
2021-04-20,-0.00842316734333289,-0.00011548866825900062,-0.007321638207400727,0
2021-04-21,0.008720197740211969,0.0044185681368196965,0.009461991858011443,0
2021-04-22,-0.01924755197678063,-0.011072213975836779,-0.009132994914290538,0
2021-04-23,0.025171576943101126,0.003949041731332555,0.010842229827754846,0
2021-04-26,0.011741844033796153,-0.008853179575310122,0.0020878573247575805,0
2021-04-27,-0.004177511421349922,0.0022122772006649694,-0.00021563505972566066,0
2021-04-28,-0.0038456448517387165,0.00459744036105079,-0.00028767976953059105,0
2021-04-29,0.016081190540700563,0.013500176770300873,0.00637328298480222,0
2021-04-30,-0.016776768452512414,-0.007162517668327928,-0.0065706345351636,0
2021-05-03,-0.012632140887761878,0.012803191304332237,0.0021566997732818116,0
2021-05-04,-0.014852049939248565,0.0026849367449155634,-0.006169432097688943,0
2021-05-05,-0.0027371603584194957,0.0045925946121380306,0.0003128943854875388,0
2021-05-06,0.009131341650114866,0.010562456755776717,0.007985349177183965,0
2021-05-07,0.009146222913228455,0.0026249041780899707,0.007278138637835774,0
2021-05-10,-0.03277997151135126,0.007198215857129708,-0.009902175715259531,0
2021-05-11,0.0019198725547535471,-0.013548200412826747,-0.008925058203247294,0
2021-05-12,-0.030014837496838975,-0.007858564443369187,-0.02124512090715691,0
2021-05-13,0.005136822035630928,0.010926936790559505,0.012012599181154826,0
2021-05-14,0.02776365212693351,0.009543573190015345,0.01535529074578701,0
2021-05-17,-0.0028836723026430997,0.003366733071212787,-0.002544447832858343,0
2021-05-18,-0.010838915108407973,-0.006003360598840639,-0.008615787132826846,0
2021-05-19,0.01069809855166711,-0.0058012991637486815,-0.002621730451558224,0
2021-05-20,0.023062775526358752,0.0040570416476156486,0.010758080648664459,0
2021-05-21,-0.002008943985941277,0.0011403464086009452,-0.0008189908308275928,0
2021-05-24,0.023516768394405713,0.004003783749970032,0.010194552621103803,0
2021-05-25,0.0037887912784675035,-0.004736910886599925,-0.0022187929046333377,0
2021-05-26,0.002940406603460066,0.0010927107427356846,0.0019842762571296024,0
2021-05-27,0.0004318617809608479,-0.001694000566831777,0.0005253583243174376,0
2021-05-28,0.011148422258758894,-0.0005791454270573556,0.0017886157320567975,0
2021-06-01,0.0007073357645217179,0.0012421117207461567,-0.0008808093706977882,0
2021-06-02,0.008787413586550516,0.0030338348556375183,0.0015722639986501807,0
2021-06-03,-0.00893969566186161,0.004306114670535414,-0.0037111827472018355,0
2021-06-04,0.021246695154208666,0.0031503141978615847,0.009145972270424574,0
2021-06-07,0.0017376552696599656,-0.004133426079431883,-0.0009701884321189347,0
2021-06-08,-0.005082772567637302,-0.003537499080137304,0.00021314103481917535,0
2021-06-09,-0.003057159811329091,9.33866190636438e-05,-0.001491824061326974,0
2021-06-10,0.01107490010506836,0.0026544699260758198,0.004648302421109696,0
2021-06-11,0.003521509099145892,-0.0031290441720761564,0.001652360912277162,0
2021-06-14,0.00946561242384362,-0.003413403953971328,0.0022389665346311816,0
2021-06-15,-0.008507542414261585,0.0012482415031811651,-0.0018341177245261298,0
2021-06-16,-0.006635020942292939,-0.007419250060086109,-0.005583435313359808,0
